au_1_left,au_1_right,au_2_left,au_2_right,au_4_left,au_4_right,au_5,au_6,au_7,au_10,au_12_left,au_12_right,au_25,au_26,au_45_left,au_45_right,frame,name, sadness, neutral, contempt, disgust, anger, surprise, fear, happiness
0.15,0.15,0.25,0.25,0,0,0.15,0,0.05,0.05,0.8,0.8,0.05,0.25,0.15,0.15,104,frame.00104.jpg,0.001722664,0.775998,0.013251822,0.000139383,0.000414335,0.017984187,0.000196853,0.190292761
0.15,0.15,0.25,0.25,0,0,0.15,0,0.05,0.05,0.8,0.8,0.05,0.25,0.15,0.15,105,frame.00105.jpg,0.001722664,0.775998,0.013251822,0.000139383,0.000414335,0.017984187,0.000196853,0.190292761
0.137227,0.137227,0.228711,0.228711,0,0,0.137227,0,0.0457422,0.0457422,0.731876,0.731876,0.0457422,0.228711,0.137227,0.137227,106,frame.00106.jpg,0.001022458,0.7956271,0.008801357,4.91E-05,0.000132308,0.002943469,2.39E-05,0.191400275
0.193223,0.193223,0.3306,0.3306,0.0513706,0.0513706,0.0134261,0.0770559,0.0815312,0.00447535,0.225717,0.225717,0.0301606,0.227859,0.0647966,0.0647966,107,frame.00107.jpg,0.000697701,0.8481862,0.009928706,5.19E-05,0.000186364,0.005140693,2.55E-05,0.135782927
0.347692,0.347692,0.596043,0.596043,0.0993405,0.0993405,0,0.149011,0.149011,0,0.298022,0.298022,0.0496703,0.397362,0.0993405,0.0993405,108,frame.00108.jpg,0.002809813,0.851195455,0.011869307,0.000286415,0.000906039,0.06398423,0.000721124,0.06822762
0.35,0.35,0.6,0.6,0.1,0.1,0,0.15,0.15,0,0.3,0.3,0.05,0.4,0.1,0.1,109,frame.00109.jpg,0.000774019,0.786264241,0.010436514,0.000118202,0.000360963,0.003559463,2.90E-05,0.198457584
0.35,0.35,0.6,0.6,0.1,0.1,0,0.15,0.15,0,0.3,0.3,0.05,0.4,0.1,0.1,110,frame.00110.jpg,0.000774019,0.786264241,0.010436514,0.000118202,0.000360963,0.003559463,2.90E-05,0.198457584
0.35,0.35,0.6,0.6,0.1,0.1,0,0.15,0.15,0,0.3,0.3,0.05,0.4,0.1,0.1,111,frame.00111.jpg,0.000774019,0.786264241,0.010436514,0.000118202,0.000360963,0.003559463,2.90E-05,0.198457584
0.331631,0.331631,0.568511,0.568511,0.0947518,0.0947518,0,0.142128,0.142128,0,0.284255,0.284255,0.0473759,0.379007,0.0947518,0.0947518,112,frame.00112.jpg,0.002387257,0.8843838,0.010872878,0.000184845,0.000636947,0.03183537,0.000352215,0.0693467
0.502308,0.502308,0.408678,0.408678,0.337411,0.337411,0.581684,0.0536957,0.63538,0,0.301286,0.301286,0.653443,0.671013,0.0142533,0.0142533,113,frame.00113.jpg,0.008338042,0.870007634,0.014161889,0.000438017,0.001065334,0.004808925,0.000197457,0.100982681
0.7,0.7,0.5,0.5,0.5,0.5,0.9,0.05,0.95,0,0.4,0.4,1,0.95,0,0,114,frame.00114.jpg,0.027026614,0.891951442,0.019832639,0.001183051,0.002533731,0.002431546,0.00040877,0.054632187
0.7,0.7,0.5,0.5,0.5,0.5,0.9,0.05,0.95,0,0.4,0.4,1,0.95,0,0,115,frame.00115.jpg,0.027026614,0.891951442,0.019832639,0.001183051,0.002533731,0.002431546,0.00040877,0.054632187
0.7,0.7,0.5,0.5,0.5,0.5,0.9,0.05,0.95,0,0.4,0.4,1,0.95,0,0,116,frame.00116.jpg,0.027026614,0.891951442,0.019832639,0.001183051,0.002533731,0.002431546,0.00040877,0.054632187
0.7,0.7,0.5,0.5,0.5,0.5,0.9,0.05,0.95,0,0.4,0.4,1,0.95,0,0,117,frame.00117.jpg,0.027026614,0.891951442,0.019832639,0.001183051,0.002533731,0.002431546,0.00040877,0.054632187
0.680504,0.680504,0.21804,0.21804,0.0863735,0.0863735,0.155472,0.666968,0.229943,0,0.661596,0.661596,0.271497,0.559108,0.658331,0.658331,118,frame.00118.jpg,0.005431718,0.821155846,0.011973947,9.16E-05,0.00015379,0.000229531,1.45E-05,0.160949
0.85,0.85,0.2,0.2,0,0,0,1,0.1,0,0.9,0.9,0.15,0.6,1,1,119,frame.00119.jpg,0.009795046,0.807577133,0.00911904,0.000147974,0.000238869,0.000394978,3.31E-05,0.172693789
0.85,0.85,0.2,0.2,0,0,0,1,0.1,0,0.9,0.9,0.15,0.6,1,1,120,frame.00120.jpg,0.009795046,0.807577133,0.00911904,0.000147974,0.000238869,0.000394978,3.31E-05,0.172693789
0.85,0.85,0.2,0.2,0,0,0,1,0.1,0,0.9,0.9,0.15,0.6,1,1,121,frame.00121.jpg,0.009795046,0.807577133,0.00911904,0.000147974,0.000238869,0.000394978,3.31E-05,0.172693789
0.600294,0.600294,0.127997,0.127997,0.0723946,0.0723946,0.0241315,0.664117,0.0720423,0.144789,0.6886,0.6886,0.104042,0.512693,0.639985,0.639985,122,frame.00122.jpg,0.01017291,0.8820931,0.014296579,0.000239869,0.000332424,0.000588993,3.71E-05,0.09223909
0.341099,0.341099,0,0,0.438556,0.438556,0.146185,0.146185,0.0487285,0.877113,0.682199,0.682199,0.0487285,0.779656,0,0,123,frame.00123.jpg,0.010322516,0.630926967,0.010049104,0.001088907,0.003427491,0.316782,0.01045772,0.016945312
0.35,0.35,0,0,0.45,0.45,0.15,0.15,0.05,0.9,0.7,0.7,0.05,0.8,0,0,124,frame.00124.jpg,0.006415968,0.81124,0.01291257,0.000833169,0.003070378,0.133909062,0.00357114,0.028047698
0.35,0.35,0,0,0.45,0.45,0.15,0.15,0.05,0.9,0.7,0.7,0.05,0.8,0,0,125,frame.00125.jpg,0.006415968,0.81124,0.01291257,0.000833169,0.003070378,0.133909062,0.00357114,0.028047698
0.35,0.35,0,0,0.45,0.45,0.15,0.15,0.05,0.9,0.7,0.7,0.05,0.8,0,0,126,frame.00126.jpg,0.006415968,0.81124,0.01291257,0.000833169,0.003070378,0.133909062,0.00357114,0.028047698
0.323437,0.323437,0,0,0.415847,0.415847,0.138616,0.138616,0.0462053,0.831695,0.646874,0.646874,0.0462053,0.739284,0,0,127,frame.00127.jpg,0.006851094,0.813982666,0.016072191,0.000793761,0.002971971,0.136553571,0.00402555,0.01874918
0.47208,0.47208,0.717026,0.717026,0.053826,0.053826,0.663265,0.0896446,0.0776832,0.107652,0.800755,0.800755,0.0776832,0.167393,0.0717026,0.0717026,128,frame.00128.jpg,0.000524552,0.7521921,0.006635704,6.71E-05,0.000229232,0.057461668,0.00029597,0.182593644
0.6,0.6,1,1,0,0,0.9,0.1,0.1,0,1,1,0.1,0.1,0.1,0.1,129,frame.00129.jpg,0.001813045,0.556701541,0.013413046,0.000173029,0.000417077,0.153093219,0.001842312,0.272546738
0.6,0.6,1,1,0,0,0.9,0.1,0.1,0,1,1,0.1,0.1,0.1,0.1,130,frame.00130.jpg,0.001813045,0.556701541,0.013413046,0.000173029,0.000417077,0.153093219,0.001842312,0.272546738
0.6,0.6,1,1,0,0,0.9,0.1,0.1,0,1,1,0.1,0.1,0.1,0.1,131,frame.00131.jpg,0.001813045,0.556701541,0.013413046,0.000173029,0.000417077,0.153093219,0.001842312,0.272546738
0.6,0.6,1,1,0,0,0.9,0.1,0.1,0,1,1,0.1,0.1,0.1,0.1,132,frame.00132.jpg,0.001813045,0.556701541,0.013413046,0.000173029,0.000417077,0.153093219,0.001842312,0.272546738
0.594161,0.594161,0.385735,0.385735,0.170692,0.170692,0.773891,0.05991,0.0385735,0.0426729,0.385735,0.385735,0.102583,0.123919,0.270701,0.270701,133,frame.00133.jpg,0.006060534,0.891621053,0.006496822,6.77E-05,0.000202753,0.000615935,3.28E-05,0.09490238
0.689083,0.689083,0,0,0.324274,0.324274,0.810686,0.0405343,0,0.0810686,0,0,0.121603,0.162137,0.121603,0.121603,134,frame.00134.jpg,0.134184957,0.704991162,0.007781298,0.000305998,0.000621848,0.09538898,0.03334326,0.023382518
0.00736775,0.00736775,0,0,0.00346718,0.00346718,0.00866795,0.000433397,0,0.000866795,0,0,0.00130019,0.00173359,0.00130019,0.00130019,135,frame.00135.jpg,0.000999846,0.774194539,0.008719815,0.00010523,0.000536247,0.176480651,0.001141219,0.037822466
0.238623,0.238623,0.0298278,0.0298278,0,0,0.0298278,0,0,0.26845,0.26845,0.26845,0.0298278,0.0298278,0.26845,0.26845,136,frame.00136.jpg,0.001088788,0.953761458,0.005980195,1.58E-05,7.95E-05,0.00018103,2.79E-06,0.038890407
0.792816,0.792816,0.0991021,0.0991021,0,0,0.0991021,0,0,0.891918,0.891918,0.891918,0.0991021,0.0991021,0.891918,0.891918,137,frame.00137.jpg,0.044920184,0.8586472,0.020645231,0.000102285,0.000133418,8.45E-05,1.57E-05,0.07545154
0.8,0.8,0.1,0.1,0,0,0.1,0,0,0.9,0.9,0.9,0.1,0.1,0.9,0.9,138,frame.00138.jpg,0.05955427,0.8226468,0.021977201,0.000323158,0.000468145,0.000344439,9.00E-05,0.09459595
0.8,0.8,0.1,0.1,0,0,0.1,0,0,0.9,0.9,0.9,0.1,0.1,0.9,0.9,139,frame.00139.jpg,0.05955427,0.8226468,0.021977201,0.000323158,0.000468145,0.000344439,9.00E-05,0.09459595
0.8,0.8,0.1,0.1,0,0,0.1,0,0,0.9,0.9,0.9,0.1,0.1,0.9,0.9,140,frame.00140.jpg,0.05955427,0.8226468,0.021977201,0.000323158,0.000468145,0.000344439,9.00E-05,0.09459595
0.780752,0.780752,0.097594,0.097594,0,0,0.097594,0,0,0.878346,0.878346,0.878346,0.097594,0.097594,0.878346,0.878346,141,frame.00141.jpg,0.01749157,0.8686183,0.015591903,4.93E-05,8.22E-05,7.73E-05,9.17E-06,0.098080225
0.328085,0.328085,0.419423,0.419423,0.339511,0.339511,0.0516203,0.0848776,0.0848776,0.747508,0.351413,0.351413,0.0233278,0.277961,0.20995,0.20995,142,frame.00142.jpg,0.003995875,0.9584436,0.013278389,0.000151964,0.000634802,0.000990411,3.00E-05,0.022475008
0.249016,0.249016,0.697245,0.697245,0.597639,0.597639,0.0498032,0.14941,0.14941,0.946262,0.249016,0.249016,0,0.448229,0,0,143,frame.00143.jpg,0.00698111,0.657344937,0.0106993,0.00098441,0.004865157,0.300554335,0.01110856,0.007462189
0.25,0.25,0.7,0.7,0.6,0.6,0.05,0.15,0.15,0.95,0.25,0.25,0,0.45,0,0,144,frame.00144.jpg,0.009143185,0.7450124,0.01024163,0.000742018,0.00344346,0.216690764,0.009205103,0.005521426
0.25,0.25,0.7,0.7,0.6,0.6,0.05,0.15,0.15,0.95,0.25,0.25,0,0.45,0,0,145,frame.00145.jpg,0.009143185,0.7450124,0.01024163,0.000742018,0.00344346,0.216690764,0.009205103,0.005521426
0.25,0.25,0.7,0.7,0.6,0.6,0.05,0.15,0.15,0.95,0.25,0.25,0,0.45,0,0,146,frame.00146.jpg,0.009143185,0.7450124,0.01024163,0.000742018,0.00344346,0.216690764,0.009205103,0.005521426
0.25,0.25,0.7,0.7,0.6,0.6,0.05,0.15,0.15,0.95,0.25,0.25,0,0.45,0,0,147,frame.00147.jpg,0.009143185,0.7450124,0.01024163,0.000742018,0.00344346,0.216690764,0.009205103,0.005521426
0.144259,0.144259,0.702564,0.702564,0.130922,0.130922,0.00801641,0.0587748,0.683834,0.221763,0.734593,0.734593,0.62506,0.558305,0.0694511,0.0694511,148,frame.00148.jpg,0.000683932,0.837529361,0.012046536,9.14E-05,0.00031848,0.000910952,6.40E-06,0.148412868
0.15,0.15,0.85,0.85,0.05,0.05,0,0.05,0.95,0.1,1,1,0.9,0.7,0.1,0.1,149,frame.00149.jpg,0.000203598,0.6095358,0.01118066,4.96E-05,8.16E-05,0.001010178,2.30E-06,0.3779363
0.15,0.15,0.85,0.85,0.05,0.05,0,0.05,0.95,0.1,1,1,0.9,0.7,0.1,0.1,150,frame.00150.jpg,0.000203598,0.6095358,0.01118066,4.96E-05,8.16E-05,0.001010178,2.30E-06,0.3779363
0.15,0.15,0.85,0.85,0.05,0.05,0,0.05,0.95,0.1,1,1,0.9,0.7,0.1,0.1,151,frame.00151.jpg,0.000203598,0.6095358,0.01118066,4.96E-05,8.16E-05,0.001010178,2.30E-06,0.3779363
0.15,0.15,0.85,0.85,0.05,0.05,0,0.05,0.95,0.1,1,1,0.9,0.7,0.1,0.1,152,frame.00152.jpg,0.000203598,0.6095358,0.01118066,4.96E-05,8.16E-05,0.001010178,2.30E-06,0.3779363
0.148519,0.148519,0.737026,0.737026,0.0829723,0.0829723,0,0.0536896,0.861138,0.0948294,0.831163,0.831163,0.753066,0.642889,0.0906461,0.0906461,153,frame.00153.jpg,0.000458422,0.676973462,0.010114703,9.64E-05,0.000223508,0.001899284,7.55E-06,0.3102267
0.246228,0.246228,0.414562,0.414562,0.395909,0.395909,0,0.121305,0.814089,0.124923,0.150811,0.150811,0.182805,0.678314,0.0856936,0.0856936,154,frame.00154.jpg,0.002118947,0.88069737,0.012328096,0.000228321,0.000630262,0.001054557,2.63E-05,0.102916189
0.3,0.3,0.45,0.45,0.5,0.5,0,0.15,0.95,0.15,0.1,0.1,0.15,0.8,0.1,0.1,155,frame.00155.jpg,0.0032673,0.8275525,0.015827913,0.000415752,0.000887078,0.001561169,4.35E-05,0.15044485
0.3,0.3,0.45,0.45,0.5,0.5,0,0.15,0.95,0.15,0.1,0.1,0.15,0.8,0.1,0.1,156,frame.00156.jpg,0.0032673,0.8275525,0.015827913,0.000415752,0.000887078,0.001561169,4.35E-05,0.15044485
0.3,0.3,0.45,0.45,0.5,0.5,0,0.15,0.95,0.15,0.1,0.1,0.15,0.8,0.1,0.1,157,frame.00157.jpg,0.0032673,0.8275525,0.015827913,0.000415752,0.000887078,0.001561169,4.35E-05,0.15044485
0.3,0.3,0.45,0.45,0.5,0.5,0,0.15,0.95,0.15,0.1,0.1,0.15,0.8,0.1,0.1,158,frame.00158.jpg,0.0032673,0.8275525,0.015827913,0.000415752,0.000887078,0.001561169,4.35E-05,0.15044485
0.371179,0.371179,0.385009,0.385009,0.485485,0.485485,0.0239664,0.109696,0.694741,0.261483,0.232906,0.232906,0.261483,0.632978,0.0811194,0.0811194,159,frame.00159.jpg,0.003795134,0.861297131,0.012343125,0.00032329,0.000758741,0.00549833,9.24E-05,0.115891851
0.897385,0.897385,0.330615,0.330615,0.708462,0.708462,0.141692,0,0,0.897385,0.944615,0.944615,0.897385,0.283385,0.0472308,0.0472308,160,frame.00160.jpg,0.196203291,0.5714349,0.009505458,0.001049398,0.001618459,0.139363676,0.059868474,0.02095634
0.95,0.95,0.35,0.35,0.75,0.75,0.15,0,0,0.95,1,1,0.95,0.3,0.05,0.05,161,frame.00161.jpg,0.370633364,0.5218209,0.012601702,0.001943916,0.002753017,0.038042195,0.041634683,0.010570214
0.95,0.95,0.35,0.35,0.75,0.75,0.15,0,0,0.95,1,1,0.95,0.3,0.05,0.05,162,frame.00162.jpg,0.370633364,0.5218209,0.012601702,0.001943916,0.002753017,0.038042195,0.041634683,0.010570214
0.95,0.95,0.35,0.35,0.75,0.75,0.15,0,0,0.95,1,1,0.95,0.3,0.05,0.05,163,frame.00163.jpg,0.370633364,0.5218209,0.012601702,0.001943916,0.002753017,0.038042195,0.041634683,0.010570214
0.95,0.95,0.35,0.35,0.75,0.75,0.15,0,0,0.95,1,1,0.95,0.3,0.05,0.05,164,frame.00164.jpg,0.370633364,0.5218209,0.012601702,0.001943916,0.002753017,0.038042195,0.041634683,0.010570214
0.826549,0.826549,0.322628,0.322628,0.647105,0.647105,0.232649,0,0.123873,0.812785,0.83528,0.83528,0.702676,0.258842,0.0362585,0.0362585,165,frame.00165.jpg,0.2135218,0.322439939,0.010705105,0.005280684,0.005872317,0.273558855,0.153019831,0.015601473
0.880203,0.880203,0.439195,0.439195,0.660425,0.660425,0.787069,0,0.785981,0.792872,0.705904,0.705904,0.0942222,0.26417,0.00036268,0.00036268,166,frame.00166.jpg,0.090803705,0.8114353,0.014448038,0.000566075,0.001318016,0.008243511,0.002319685,0.07086571
1,1,0.5,0.5,0.75,0.75,0.9,0,0.9,0.9,0.8,0.8,0.1,0.3,0,0,167,frame.00167.jpg,0.204130113,0.7557631,0.017672315,0.000686691,0.001879493,0.000984638,0.000605348,0.018278265
1,1,0.5,0.5,0.75,0.75,0.9,0,0.9,0.9,0.8,0.8,0.1,0.3,0,0,168,frame.00168.jpg,0.204130113,0.7557631,0.017672315,0.000686691,0.001879493,0.000984638,0.000605348,0.018278265
1,1,0.5,0.5,0.75,0.75,0.9,0,0.9,0.9,0.8,0.8,0.1,0.3,0,0,169,frame.00169.jpg,0.204130113,0.7557631,0.017672315,0.000686691,0.001879493,0.000984638,0.000605348,0.018278265
0.999789,0.999789,0.499894,0.499894,0.749842,0.749842,0.89981,0,0.89981,0.89981,0.799831,0.799831,0.0999789,0.299937,0,0,170,frame.00170.jpg,0.07660279,0.8470601,0.016909443,0.000867513,0.002358409,0.001217548,0.000355833,0.054628357
0.731537,0.731537,0.518611,0.518611,0.523179,0.523179,0.464783,0.0291129,0.712242,0.464783,0.460044,0.460044,0.310424,0.232562,0.276573,0.276573,171,frame.00171.jpg,0.048802454,0.8620358,0.02403235,0.000449895,0.00109519,0.000396043,7.47E-05,0.063113585
0.825159,0.825159,0.922236,0.922236,0.533926,0.533926,0.0970775,0.0970775,0.922236,0.0970775,0.242694,0.242694,0.873697,0.291232,0.922236,0.922236,172,frame.00172.jpg,0.021992829,0.897284269,0.014710191,0.000302266,0.000816302,0.000580123,5.27E-05,0.06426134
0.85,0.85,0.95,0.95,0.55,0.55,0.1,0.1,0.95,0.1,0.25,0.25,0.9,0.3,0.95,0.95,173,frame.00173.jpg,0.05616626,0.846081436,0.02571393,0.000296354,0.001022808,0.000223179,4.76E-05,0.07044841
0.85,0.85,0.95,0.95,0.55,0.55,0.1,0.1,0.95,0.1,0.25,0.25,0.9,0.3,0.95,0.95,174,frame.00174.jpg,0.05616626,0.846081436,0.02571393,0.000296354,0.001022808,0.000223179,4.76E-05,0.07044841
0.85,0.85,0.95,0.95,0.55,0.55,0.1,0.1,0.95,0.1,0.25,0.25,0.9,0.3,0.95,0.95,175,frame.00175.jpg,0.05616626,0.846081436,0.02571393,0.000296354,0.001022808,0.000223179,4.76E-05,0.07044841
0.85,0.85,0.95,0.95,0.55,0.55,0.1,0.1,0.95,0.1,0.25,0.25,0.9,0.3,0.95,0.95,176,frame.00176.jpg,0.05616626,0.846081436,0.02571393,0.000296354,0.001022808,0.000223179,4.76E-05,0.07044841
0.759249,0.759249,0.818236,0.818236,0.489942,0.489942,0.0859806,0.0902427,0.816816,0.0902427,0.227738,0.227738,0.773825,0.260783,0.864977,0.864977,177,frame.00177.jpg,0.023406336,0.86608,0.01982422,0.000320199,0.000820584,0.000592524,6.16E-05,0.088894546
0.813931,0.813931,0.12054,0.12054,0.491878,0.491878,0.00879824,0.11967,0.0835832,0.11967,0.354611,0.354611,0.0791841,0.100309,0.0835832,0.0835832,178,frame.00178.jpg,0.158049181,0.6250376,0.017223962,0.000873797,0.001583771,0.039092653,0.019440567,0.138698429
0.999045,0.999045,0.0499522,0.0499522,0.599427,0.599427,0,0.149857,0,0.149857,0.44957,0.44957,0,0.0999045,0,0,179,frame.00179.jpg,0.364931345,0.561132252,0.01283258,0.0007518,0.000839852,0.024926499,0.019237401,0.015348279
1,1,0.05,0.05,0.6,0.6,0,0.15,0,0.15,0.45,0.45,0,0.1,0,0,180,frame.00180.jpg,0.254344434,0.4705047,0.011692246,0.00109012,0.001232232,0.081404686,0.07624717,0.103484429
1,1,0.05,0.05,0.6,0.6,0,0.15,0,0.15,0.45,0.45,0,0.1,0,0,181,frame.00181.jpg,0.254344434,0.4705047,0.011692246,0.00109012,0.001232232,0.081404686,0.07624717,0.103484429
1,1,0.05,0.05,0.6,0.6,0,0.15,0,0.15,0.45,0.45,0,0.1,0,0,182,frame.00182.jpg,0.254344434,0.4705047,0.011692246,0.00109012,0.001232232,0.081404686,0.07624717,0.103484429
0.766223,0.766223,0.185473,0.185473,0.630934,0.630934,0.0117261,0.122555,0.0117261,0.310172,0.508379,0.508379,0.0117261,0.277138,0.0117261,0.0117261,183,frame.00183.jpg,0.225463659,0.648415148,0.017021284,0.001497018,0.002551237,0.049112216,0.02922494,0.02671447
0.430762,0.430762,0.622211,0.622211,0.957248,0.957248,0.0478624,0.0957248,0.0478624,0.861524,0.861524,0.861524,0.0478624,0.861524,0.0478624,0.0478624,184,frame.00184.jpg,0.005059576,0.751581848,0.015860433,0.001534509,0.005460448,0.1599117,0.003210197,0.057381276
0.45,0.45,0.65,0.65,1,1,0.05,0.1,0.05,0.9,0.9,0.9,0.05,0.9,0.05,0.05,185,frame.00185.jpg,0.014628892,0.5884097,0.035585113,0.006149042,0.013711925,0.288826346,0.01412679,0.038562145
0.45,0.45,0.65,0.65,1,1,0.05,0.1,0.05,0.9,0.9,0.9,0.05,0.9,0.05,0.05,186,frame.00186.jpg,0.014628892,0.5884097,0.035585113,0.006149042,0.013711925,0.288826346,0.01412679,0.038562145
0.45,0.45,0.65,0.65,1,1,0.05,0.1,0.05,0.9,0.9,0.9,0.05,0.9,0.05,0.05,187,frame.00187.jpg,0.014628892,0.5884097,0.035585113,0.006149042,0.013711925,0.288826346,0.01412679,0.038562145
0.449485,0.449485,0.649256,0.649256,0.998855,0.998855,0.0499428,0.0998855,0.0499428,0.89897,0.89897,0.89897,0.0499428,0.89897,0.0499428,0.0499428,188,frame.00188.jpg,0.01377924,0.644663751,0.025921196,0.004167386,0.011786649,0.258538961,0.016001524,0.025141254
0.427274,0.427274,0.555071,0.555071,0.758753,0.758753,0.038603,0.0905139,0.0519109,0.708163,0.455314,0.455314,0.038603,0.6017,0.0252952,0.0252952,189,frame.00189.jpg,0.009831863,0.7981263,0.017279532,0.000868915,0.003444009,0.1445147,0.00589411,0.020040594
0.692073,0.692073,0.78435,0.78435,0.876626,0.876626,0.0461382,0.138415,0.0922765,0.876626,0,0,0.0461382,0.507521,0,0,190,frame.00190.jpg,0.03450524,0.88294667,0.020667722,0.001153922,0.004573824,0.04078242,0.00488467,0.010485516
0.0666514,0.0666514,0.0755383,0.0755383,0.0844252,0.0844252,0.00444343,0.0133303,0.00888686,0.0844252,0,0,0.00444343,0.0488777,0,0,191,frame.00191.jpg,0.001821925,0.7642354,0.011900342,0.000152955,0.000872638,0.195159256,0.002297442,0.023560071
0.431037,0.431037,0.461825,0.461825,0.0307883,0.0307883,0.0615767,0,0.0615767,0.092365,0.215518,0.215518,0.0307883,0.0615767,0.0307883,0.0307883,192,frame.00192.jpg,0.001896851,0.748045743,0.007093203,6.94E-05,0.000293475,0.02724907,0.000439401,0.214912847
0.7,0.7,0.75,0.75,0.05,0.05,0.1,0,0.1,0.15,0.35,0.35,0.05,0.1,0.05,0.05,193,frame.00193.jpg,0.00462148,0.838366,0.007115194,0.000129439,0.000397975,0.064955294,0.002220396,0.08219423
0.163792,0.163792,0.387894,0.387894,0.0362935,0.0362935,0.636015,0.0313015,0.604713,0.0149758,0.660974,0.660974,0.067595,0.573411,0.00499194,0.00499194,194,frame.00194.jpg,0.000847518,0.677910566,0.007205592,0.00013366,0.00036895,0.027045503,0.000174129,0.28631407
0.15,0.15,0.5,0.5,0.05,0.05,1,0.05,0.95,0,1,1,0.1,0.9,0,0,195,frame.00195.jpg,0.000613661,0.6756894,0.006460934,4.89E-05,0.000154138,0.002496265,1.64E-05,0.314520359
0.15,0.15,0.5,0.5,0.05,0.05,1,0.05,0.95,0,1,1,0.1,0.9,0,0,196,frame.00196.jpg,0.000613661,0.6756894,0.006460934,4.89E-05,0.000154138,0.002496265,1.64E-05,0.314520359
0.334512,0.334512,0.62073,0.62073,0.409445,0.409445,0.510151,0.0234761,0.466361,0.406283,0.875805,0.875805,0.392292,0.483513,0.0406283,0.0406283,197,frame.00197.jpg,0.003334425,0.8542546,0.012018542,0.000257137,0.000858273,0.007220887,0.000154978,0.121901169
0.639096,0.639096,0.934063,0.934063,0.934063,0.934063,0.0983225,0,0.0491612,0.983225,0.983225,0.983225,0.835741,0.147484,0.112817,0.112817,198,frame.00198.jpg,0.105709493,0.820876,0.02131498,0.001940932,0.005922113,0.024230188,0.006398099,0.013608219
0.65,0.65,0.95,0.95,0.95,0.95,0.1,0,0.05,1,1,1,0.85,0.15,0.1,0.1,199,frame.00199.jpg,0.071777046,0.846949,0.023788363,0.001517886,0.005574773,0.02737546,0.005615084,0.01740241
0.65,0.65,0.95,0.95,0.95,0.95,0.1,0,0.05,1,1,1,0.85,0.15,0.1,0.1,200,frame.00200.jpg,0.071777046,0.846949,0.023788363,0.001517886,0.005574773,0.02737546,0.005615084,0.01740241
0.408263,0.408263,0.575917,0.575917,0.648912,0.648912,0.0656173,0.00729947,0.0510573,0.583178,0.678071,0.678071,0.503001,0.131274,0.0729167,0.0729167,201,frame.00201.jpg,0.014529052,0.8035011,0.021452734,0.000676496,0.002661105,0.103233196,0.006811162,0.047135133
0.170572,0.170572,0.127929,0.127929,0.55436,0.55436,0.0426431,0.0426431,0.127929,0,0.55436,0.55436,0.0426431,0.255859,0.0852862,0.0852862,202,frame.00202.jpg,0.002487073,0.8481583,0.021079304,0.000287989,0.000987941,0.014707504,0.00026531,0.11202658
0.2,0.2,0.15,0.15,0.65,0.65,0.05,0.05,0.15,0,0.65,0.65,0.05,0.3,0.1,0.1,203,frame.00203.jpg,0.007229931,0.894266069,0.014234277,0.000363049,0.00107194,0.005783823,0.000256348,0.07679458
0.2,0.2,0.15,0.15,0.65,0.65,0.05,0.05,0.15,0,0.65,0.65,0.05,0.3,0.1,0.1,204,frame.00204.jpg,0.007229931,0.894266069,0.014234277,0.000363049,0.00107194,0.005783823,0.000256348,0.07679458
0.2,0.2,0.15,0.15,0.65,0.65,0.05,0.05,0.15,0,0.65,0.65,0.05,0.3,0.1,0.1,205,frame.00205.jpg,0.007229931,0.894266069,0.014234277,0.000363049,0.00107194,0.005783823,0.000256348,0.07679458
0.198464,0.198464,0.148848,0.148848,0.645009,0.645009,0.0496161,0.0496161,0.148848,0,0.645009,0.645009,0.0496161,0.297696,0.0992321,0.0992321,206,frame.00206.jpg,0.007501787,0.781827867,0.020883178,0.00050731,0.001680043,0.01451718,0.000703357,0.172379255
0.0933853,0.0933853,0.608988,0.608988,0.565278,0.565278,0.0387449,0.0387449,0.639785,0.554348,0.22651,0.22651,0.0387449,0.355658,0.0466927,0.0466927,207,frame.00207.jpg,0.001218402,0.9440561,0.010782528,0.00012922,0.000690492,0.001273438,2.29E-05,0.041826945
0.0998911,0.0998911,0.948966,0.948966,0.749183,0.749183,0.0499456,0.0499456,0.998911,0.89902,0.199782,0.199782,0.0499456,0.499456,0.0499456,0.0499456,208,frame.00208.jpg,0.001630973,0.9355505,0.014579634,0.000320068,0.001864946,0.000846349,2.06E-05,0.045186862
0.1,0.1,0.95,0.95,0.75,0.75,0.05,0.05,1,0.9,0.2,0.2,0.05,0.5,0.05,0.05,209,frame.00209.jpg,0.008245035,0.951622367,0.020920413,0.001179008,0.008146561,0.001455499,0.000113501,0.008317607
0.1,0.1,0.95,0.95,0.75,0.75,0.05,0.05,1,0.9,0.2,0.2,0.05,0.5,0.05,0.05,210,frame.00210.jpg,0.008245035,0.951622367,0.020920413,0.001179008,0.008146561,0.001455499,0.000113501,0.008317607
0.95,0.95,0.85,0.85,0.8,0.8,0.1,0.9,1,0.9,0.25,0.25,0.05,0.8,0.1,0.1,211,frame.00211.jpg,0.039554574,0.8994753,0.029759852,0.00134703,0.003913193,0.000563186,0.000124437,0.025262423
0.95,0.95,0.85,0.85,0.8,0.8,0.1,0.9,1,0.9,0.25,0.25,0.05,0.8,0.1,0.1,212,frame.00212.jpg,0.039554574,0.8994753,0.029759852,0.00134703,0.003913193,0.000563186,0.000124437,0.025262423
