au_1_left, au_1_right, au_2_left, au_2_right, au_4_left, au_4_right, au_5, au_6, au_7, au_10, au_12_left, au_12_right, au_25, au_26, au_45_left, au_45_rightframe,,name, sadness, neutral, contempt, disgust, anger, surprise, fear, happiness
0.4,0.4,0.75,0.75,0.75,0.75,0.95,0.1,0.05,0.95,0.55,0.55,0,0.4,0.05,0.05,5216,frame.05216.jpg,0.010981802,0.8473896,0.013695569,0.001042503,0.003021983,0.084282465,0.003096469,0.036489625
0.4,0.4,0.75,0.75,0.75,0.75,0.95,0.1,0.05,0.95,0.55,0.55,0,0.4,0.05,0.05,5217,frame.05217.jpg,0.010981802,0.8473896,0.013695569,0.001042503,0.003021983,0.084282465,0.003096469,0.036489625
0.375766,0.375766,0.510975,0.510975,0.510975,0.510975,0.480453,0.084014,0.042007,0.440743,0.561352,0.561352,0,0.296346,0.022152,0.022152,5218,frame.05218.jpg,0.0307195,0.651074946,0.018744092,0.002251228,0.004661561,0.22617121,0.02391464,0.042462807
0.5,0.5,0.45,0.45,0.45,0.45,0.15,0.1,0.05,0.05,0.8,0.8,0,0.3,0,0,5219,frame.05219.jpg,0.015588462,0.7441792,0.024849005,0.001317665,0.003520761,0.050969053,0.002816289,0.156759575
0.5,0.5,0.45,0.45,0.45,0.45,0.15,0.1,0.05,0.05,0.8,0.8,0,0.3,0,0,5220,frame.05220.jpg,0.015588462,0.7441792,0.024849005,0.001317665,0.003520761,0.050969053,0.002816289,0.156759575
0.431425,0.431425,0.395816,0.395816,0.351501,0.351501,0.111259,0.150984,0.0489033,0.0400405,0.61849,0.61849,0.0132943,0.266831,0.00443144,0.00443144,5221,frame.05221.jpg,0.012988433,0.467034131,0.028844116,0.00255432,0.004324503,0.154591367,0.009144991,0.320518166
0.85,0.85,0.85,0.85,0.35,0.35,0.05,0.9,0.15,0.05,0.55,0.55,0.15,0.6,0.05,0.05,5222,frame.05222.jpg,0.009878394,0.926244855,0.008762103,0.000236216,0.001254734,0.001571766,0.000139561,0.051912382
0.85,0.85,0.85,0.85,0.35,0.35,0.05,0.9,0.15,0.05,0.55,0.55,0.15,0.6,0.05,0.05,5223,frame.05223.jpg,0.009878394,0.926244855,0.008762103,0.000236216,0.001254734,0.001571766,0.000139561,0.051912382
0.777031,0.777031,0.777031,0.777031,0.319954,0.319954,0.0457077,0.822739,0.137123,0.0457077,0.502785,0.502785,0.137123,0.548493,0.0457077,0.0457077,5224,frame.05224.jpg,0.016286235,0.76452595,0.012543079,0.000835067,0.001955927,0.018869983,0.001374341,0.183609441
0.15,0.15,0.15,0.15,0.75,0.75,0.1,0,0.05,0.1,0.05,0.05,0.15,0.4,0,0,5225,frame.05225.jpg,0.012319232,0.6099763,0.013757653,0.004362733,0.012354835,0.158160582,0.01620352,0.172865167
0.15,0.15,0.15,0.15,0.75,0.75,0.1,0,0.05,0.1,0.05,0.05,0.15,0.4,0,0,5226,frame.05226.jpg,0.012319232,0.6099763,0.013757653,0.004362733,0.012354835,0.158160582,0.01620352,0.172865167
0.140896,0.140896,0.140896,0.140896,0.704479,0.704479,0.0939305,0,0.0469652,0.0939305,0.0469652,0.0469652,0.140896,0.375722,0,0,5227,frame.05227.jpg,0.011364779,0.7443313,0.012112013,0.00166545,0.004823398,0.109880738,0.008630677,0.10719163
0.9,0.9,0.75,0.75,0.4,0.4,0.1,1,0.15,1,0.9,0.9,0.85,0.6,0,0,5228,frame.05228.jpg,0.022884334,0.9239143,0.012759006,0.000668522,0.002277835,0.004145958,0.000509261,0.032840747
0.9,0.9,0.75,0.75,0.4,0.4,0.1,1,0.15,1,0.9,0.9,0.85,0.6,0,0,5229,frame.05229.jpg,0.022884334,0.9239143,0.012759006,0.000668522,0.002277835,0.004145958,0.000509261,0.032840747
0.868897,0.868897,0.724081,0.724081,0.386177,0.386177,0.0965441,0.965441,0.144816,0.965441,0.868897,0.868897,0.820625,0.579265,0,0,5230,frame.05230.jpg,0.021553813,0.902765,0.012575057,0.001125297,0.002411594,0.012464698,0.001224422,0.04588015
0.942403,0.942403,0.297601,0.297601,0.992003,0.992003,0.992003,0.0992003,0.0992003,0.0992003,0.396801,0.396801,0.892803,0.793602,0.992003,0.992003,5231,frame.05231.jpg,0.4628346,0.485524356,0.015723264,0.007041146,0.00582837,0.002138874,0.001926476,0.018982904
0.95,0.95,0.3,0.3,1,1,1,0.1,0.1,0.1,0.4,0.4,0.9,0.8,1,1,5232,frame.05232.jpg,0.38374567,0.5554572,0.022454273,0.006025852,0.006458282,0.001695294,0.001471762,0.022691695
0.95,0.95,0.3,0.3,1,1,1,0.1,0.1,0.1,0.4,0.4,0.9,0.8,1,1,5233,frame.05233.jpg,0.38374567,0.5554572,0.022454273,0.006025852,0.006458282,0.001695294,0.001471762,0.022691695
0.3408,0.3408,0.0426,0.0426,0.553799,0.553799,0.0426,0.0851999,0.851999,0.0426,0.511199,0.511199,0.0851999,0.1704,0.1278,0.1278,5234,frame.05234.jpg,0.003881906,0.804957449,0.017199647,0.000258516,0.000778275,0.000726342,3.36E-05,0.172164276
0.4,0.4,0.05,0.05,0.65,0.65,0.05,0.1,1,0.05,0.6,0.6,0.1,0.2,0.15,0.15,5235,frame.05235.jpg,0.012179779,0.8091661,0.03191609,0.000833876,0.002250003,0.001276637,0.000100905,0.14227666
0.4,0.4,0.05,0.05,0.65,0.65,0.05,0.1,1,0.05,0.6,0.6,0.1,0.2,0.15,0.15,5236,frame.05236.jpg,0.012179779,0.8091661,0.03191609,0.000833876,0.002250003,0.001276637,0.000100905,0.14227666
0.255339,0.255339,0.56525,0.56525,0.46171,0.46171,0.640104,0.00769448,0.114372,0.00384724,0.457862,0.457862,0.0451214,0.015389,0.123822,0.123822,5237,frame.05237.jpg,0.008128573,0.764236867,0.022887858,0.000687489,0.001997746,0.09291692,0.003534151,0.105610415
0.3,0.3,0.75,0.75,0.55,0.55,0.85,0,0.05,0,0.55,0.55,0.05,0,0.15,0.15,5238,frame.05238.jpg,0.004313364,0.7736675,0.01137933,0.000281045,0.000878223,0.026359916,0.000676229,0.182444379
0.3,0.3,0.75,0.75,0.55,0.55,0.85,0,0.05,0,0.55,0.55,0.05,0,0.15,0.15,5239,frame.05239.jpg,0.004313364,0.7736675,0.01137933,0.000281045,0.000878223,0.026359916,0.000676229,0.182444379
0.071893,0.071893,0.313304,0.313304,0.345519,0.345519,0.657842,0,0.0386966,0.0267144,0.479091,0.479091,0.492842,0,0.11609,0.11609,5240,frame.05240.jpg,0.00204372,0.828808665,0.009523248,0.000201499,0.00070447,0.04497158,0.0003927,0.113354139
0,0,0.25,0.25,0.4,0.4,0.85,0,0.05,0.05,0.65,0.65,0.9,0,0.15,0.15,5241,frame.05241.jpg,0.002199779,0.7840647,0.010814892,0.000329485,0.001140115,0.0925612,0.000606888,0.108282939
0,0,0.25,0.25,0.4,0.4,0.85,0,0.05,0.05,0.65,0.65,0.9,0,0.15,0.15,5242,frame.05242.jpg,0.002199779,0.7840647,0.010814892,0.000329485,0.001140115,0.0925612,0.000606888,0.108282939
0.0846981,0.0846981,0.258039,0.258039,0.290051,0.290051,0.322561,0.402316,0.0177286,0.0600777,0.293996,0.293996,0.319115,0.0846981,0.095535,0.095535,5243,frame.05243.jpg,0.001085121,0.840046346,0.008907937,7.50E-05,0.00030425,0.006656254,6.14E-05,0.142863646
0.2,0.2,0.4,0.4,0.35,0.35,0.05,0.95,0,0.1,0.15,0.15,0,0.2,0.1,0.1,5244,frame.05244.jpg,0.002838097,0.9116943,0.011665696,0.000205987,0.000904197,0.002142218,6.55E-05,0.07048404
0.2,0.2,0.4,0.4,0.35,0.35,0.05,0.95,0,0.1,0.15,0.15,0,0.2,0.1,0.1,5245,frame.05245.jpg,0.002838097,0.9116943,0.011665696,0.000205987,0.000904197,0.002142218,6.55E-05,0.07048404
0.0822941,0.0822941,0.361571,0.361571,0.516875,0.516875,0.0135384,0.313511,0.0281404,0.589885,0.153177,0.153177,0.0844212,0.363698,0.0833577,0.0833577,5246,frame.05246.jpg,0.006854126,0.9630461,0.01002124,0.000443993,0.002565081,0.003478746,0.000228178,0.013362539
0.05,0.05,0.45,0.45,0.75,0.75,0,0.1,0.05,1,0.2,0.2,0.15,0.55,0.1,0.1,5247,frame.05247.jpg,0.005562751,0.841276646,0.01567826,0.001407687,0.005116608,0.08772764,0.001312334,0.041918047
0.05,0.05,0.45,0.45,0.75,0.75,0,0.1,0.05,1,0.2,0.2,0.15,0.55,0.1,0.1,5248,frame.05248.jpg,0.005562751,0.841276646,0.01567826,0.001407687,0.005116608,0.08772764,0.001312334,0.041918047
0.453789,0.453789,0.29605,0.29605,0.325546,0.325546,0.416028,0.0536243,0.0815527,0.317281,0.348107,0.348107,0.0694884,0.174505,0.0317281,0.0317281,5249,frame.05249.jpg,0.011783186,0.80115813,0.012161817,0.000464751,0.001088127,0.09487956,0.004454316,0.07401013
1,1,0.35,0.35,0.2,0.2,0.95,0.05,0.15,0,0.65,0.65,0.05,0,0,0,5250,frame.05250.jpg,0.03372485,0.5339047,0.015321489,0.000717435,0.001243827,0.077988796,0.01424488,0.322854042
1,1,0.35,0.35,0.2,0.2,0.95,0.05,0.15,0,0.65,0.65,0.05,0,0,0,5251,frame.05251.jpg,0.03372485,0.5339047,0.015321489,0.000717435,0.001243827,0.077988796,0.01424488,0.322854042
0.600395,0.600395,0.340397,0.340397,0.15005,0.15005,0.548473,0.0403944,0.0866011,0,0.594291,0.594291,0.0634491,0.103746,0.0115274,0.0115274,5252,frame.05252.jpg,0.006436259,0.583303154,0.010080631,0.000308345,0.000854454,0.09253635,0.004158911,0.3023219
0.1,0.1,0.6,0.6,0.15,0.15,0,0.05,0,0,0.95,0.95,0.15,0.45,0.05,0.05,5253,frame.05253.jpg,0.001142386,0.716334939,0.006164684,0.000187013,0.000763612,0.123569012,0.000702545,0.151135787
0.1,0.1,0.6,0.6,0.15,0.15,0,0.05,0,0,0.95,0.95,0.15,0.45,0.05,0.05,5254,frame.05254.jpg,0.001142386,0.716334939,0.006164684,0.000187013,0.000763612,0.123569012,0.000702545,0.151135787
0.0928563,0.0928563,0.478209,0.478209,0.149808,0.149808,0,0.0437972,0,0,0.755849,0.755849,0.162963,0.386282,0.0411662,0.0411662,5255,frame.05255.jpg,0.003725188,0.5526084,0.014488836,0.001357089,0.003121783,0.1032398,0.002188259,0.3192707
0.3,0.3,0.3,0.3,0.65,0.65,0,0.1,0,0,0.45,0.45,0.9,0.75,0.05,0.05,5256,frame.05256.jpg,0.010446256,0.646750331,0.013200029,0.002471853,0.004569388,0.1448069,0.003824992,0.173930272
0.3,0.3,0.3,0.3,0.65,0.65,0,0.1,0,0,0.45,0.45,0.9,0.75,0.05,0.05,5257,frame.05257.jpg,0.010446256,0.646750331,0.013200029,0.002471853,0.004569388,0.1448069,0.003824992,0.173930272
0.284446,0.284446,0.284446,0.284446,0.6163,0.6163,0,0.0948154,0,0,0.426669,0.426669,0.853338,0.711115,0.0474077,0.0474077,5258,frame.05258.jpg,0.019633777,0.8166286,0.009619906,0.001489064,0.004178714,0.09683274,0.005890532,0.045726676
0.886085,0.886085,0.443043,0.443043,0.63995,0.63995,0.935312,0.935312,0.147681,0.147681,0.886085,0.886085,0.935312,0.147681,0.147681,0.147681,5259,frame.05259.jpg,0.190801218,0.694740951,0.022103744,0.003272295,0.004335396,0.014073569,0.007696912,0.062975936
0.9,0.9,0.45,0.45,0.65,0.65,0.95,0.95,0.15,0.15,0.9,0.9,0.95,0.15,0.15,0.15,5260,frame.05260.jpg,0.028296422,0.879993856,0.013788602,0.000134606,0.000478949,0.001154005,0.000177389,0.07597616
0.9,0.9,0.45,0.45,0.65,0.65,0.95,0.95,0.15,0.15,0.9,0.9,0.95,0.15,0.15,0.15,5261,frame.05261.jpg,0.028296422,0.879993856,0.013788602,0.000134606,0.000478949,0.001154005,0.000177389,0.07597616
0.0890557,0.0890557,0.178111,0.178111,0.712446,0.712446,0.0890557,0.846029,0,0.801501,0.890557,0.890557,0.0890557,0.133584,0.0890557,0.0890557,5262,frame.05262.jpg,0.007819965,0.916944265,0.018263957,0.000814213,0.004912748,0.009437213,0.000434824,0.04137282
0.1,0.1,0.2,0.2,0.8,0.8,0.1,0.95,0,0.9,1,1,0.1,0.15,0.1,0.1,5263,frame.05263.jpg,0.001837713,0.943778157,0.011803404,0.000123146,0.001264993,0.001113134,2.47E-05,0.040054776
0.1,0.1,0.2,0.2,0.8,0.8,0.1,0.95,0,0.9,1,1,0.1,0.15,0.1,0.1,5264,frame.05264.jpg,0.001837713,0.943778157,0.011803404,0.000123146,0.001264993,0.001113134,2.47E-05,0.040054776
0.602906,0.602906,0.0883127,0.0883127,0.353251,0.353251,0.130118,0.140111,0.816634,0.0535613,0.527525,0.527525,0.0871371,0.0447442,0.86079,0.86079,5265,frame.05265.jpg,0.016847234,0.795918643,0.0108672,0.00015219,0.00028705,0.000418245,4.47E-05,0.175464675
0.7,0.7,0.1,0.1,0.4,0.4,0.15,0.15,0.95,0.05,0.6,0.6,0.1,0.05,1,1,5266,frame.05266.jpg,0.038905572,0.7114367,0.01516023,0.000511091,0.000860859,0.001204206,0.000314211,0.231607139
0.7,0.7,0.1,0.1,0.4,0.4,0.15,0.15,0.95,0.05,0.6,0.6,0.1,0.05,1,1,5267,frame.05267.jpg,0.038905572,0.7114367,0.01516023,0.000511091,0.000860859,0.001204206,0.000314211,0.231607139
0.0170512,0.0170512,0.547936,0.547936,0.345436,0.345436,0.129538,0.0875769,0.862372,0.127103,0.727962,0.727962,0.799705,0.58868,0.0663204,0.0663204,5268,frame.05268.jpg,0.008245889,0.867532849,0.019284988,0.001119248,0.004793688,0.009069648,0.000349265,0.08960441
0,0,0.65,0.65,0.4,0.4,0.15,0.1,1,0.15,0.85,0.85,0.95,0.7,0.05,0.05,5269,frame.05269.jpg,0.000510986,0.7682386,0.011467262,0.00010356,0.000298511,0.001343778,6.12E-06,0.218031168
0,0,0.65,0.65,0.4,0.4,0.15,0.1,1,0.15,0.85,0.85,0.95,0.7,0.05,0.05,5270,frame.05270.jpg,0.000510986,0.7682386,0.011467262,0.00010356,0.000298511,0.001343778,6.12E-06,0.218031168
0.433195,0.433195,0.223166,0.223166,0.480557,0.480557,0.0881549,0.0876496,0.0967451,0.0881549,0.268507,0.268507,0.832671,0.0503938,0.823575,0.823575,5271,frame.05271.jpg,0.08570814,0.8435752,0.026002856,0.001162745,0.001631096,0.001096891,0.000274049,0.040549066
0.5,0.5,0.25,0.25,0.55,0.55,0.1,0.1,0.1,0.1,0.3,0.3,0.95,0.05,0.95,0.95,5272,frame.05272.jpg,0.045925845,0.827097,0.029193634,0.001514675,0.003120668,0.001062417,0.000232044,0.091853745
0.5,0.5,0.25,0.25,0.55,0.55,0.1,0.1,0.1,0.1,0.3,0.3,0.95,0.05,0.95,0.95,5273,frame.05273.jpg,0.045925845,0.827097,0.029193634,0.001514675,0.003120668,0.001062417,0.000232044,0.091853745
0.441267,0.441267,0.294178,0.294178,0.245148,0.245148,0.147089,0.882533,0.980592,0.980592,0.0490296,0.0490296,0.0980593,0.245148,0.980592,0.980592,5274,frame.05274.jpg,0.028699178,0.937733233,0.012849665,0.000820216,0.003034085,0.001641866,0.00017369,0.015048046
0.45,0.45,0.3,0.3,0.25,0.25,0.15,0.9,1,1,0.05,0.05,0.1,0.25,1,1,5275,frame.05275.jpg,0.01659663,0.95190984,0.00912105,0.000593342,0.002371204,0.001978077,0.000160707,0.017269159
0.434951,0.434951,0.289967,0.289967,0.241639,0.241639,0.144984,0.869902,0.966557,0.966557,0.0483279,0.0483279,0.0966557,0.241639,0.966557,0.966557,5276,frame.05276.jpg,0.0245446,0.9362859,0.01444807,0.000703738,0.002399445,0.001088081,0.00012223,0.020407949
0.87061,0.87061,0.290203,0.290203,0.193469,0.193469,0.0967344,0,0.0483672,0,0.532039,0.532039,0.145102,0.290203,0.145102,0.145102,5277,frame.05277.jpg,0.084719375,0.592841566,0.018823313,0.003843709,0.004342346,0.054643124,0.020658761,0.2201278
0.9,0.9,0.3,0.3,0.2,0.2,0.1,0,0.05,0,0.55,0.55,0.15,0.3,0.15,0.15,5278,frame.05278.jpg,0.019772507,0.887237,0.008670363,0.000543951,0.001418852,0.004886796,0.000760178,0.076710366
0.724913,0.724913,0.241638,0.241638,0.508945,0.508945,0.107304,0.454885,0.013515,0.0535159,0.228939,0.228939,0.120819,0.188122,0.120819,0.120819,5279,frame.05279.jpg,0.131124616,0.8147601,0.0170203,0.001014824,0.002197068,0.004350642,0.001657887,0.027874598
0.9,0.9,0.3,0.3,0.85,0.85,0.15,0.85,0,0.1,0.15,0.15,0.15,0.2,0.15,0.15,5280,frame.05280.jpg,0.039127685,0.935515761,0.010167176,8.71E-05,0.000428215,0.000215405,3.74E-05,0.014421215
0.856531,0.856531,0.28551,0.28551,0.808946,0.808946,0.142755,0.808946,0,0.0951701,0.142755,0.142755,0.142755,0.19034,0.142755,0.142755,5281,frame.05281.jpg,0.233390927,0.722019851,0.021414438,0.001127721,0.002198012,0.00279782,0.001764346,0.015286894
0,0,0.498018,0.498018,0.796829,0.796829,0.0498018,0.149405,0.996036,0.0498018,0.298811,0.298811,0,0.249009,0.149405,0.149405,5282,frame.05282.jpg,0.012577604,0.837650955,0.055569664,0.002489132,0.011243203,0.001352946,9.91E-05,0.07901741
0,0,0.5,0.5,0.8,0.8,0.05,0.15,1,0.05,0.3,0.3,0,0.25,0.15,0.15,5283,frame.05283.jpg,0.001306817,0.7796598,0.020943523,0.000203524,0.000654921,0.000769983,1.83E-05,0.196443126
0,0,0.491149,0.491149,0.785838,0.785838,0.0491149,0.147345,0.982298,0.0491149,0.294689,0.294689,0,0.245575,0.147345,0.147345,5284,frame.05284.jpg,0.004017469,0.86093086,0.034383055,0.000610509,0.00371286,0.001065141,4.23E-05,0.0952378
0.398176,0.398176,0.846124,0.846124,0.49772,0.49772,0.0995441,0.0995441,0,0.0995441,0.696808,0.696808,0,0.647036,0,0,5285,frame.05285.jpg,0.003711202,0.488052428,0.013888734,0.001084524,0.003498475,0.259431571,0.005259056,0.225074023
0.4,0.4,0.85,0.85,0.5,0.5,0.1,0.1,0,0.1,0.7,0.7,0,0.65,0,0,5286,frame.05286.jpg,0.009359904,0.651650548,0.012404566,0.00098673,0.002829452,0.175634757,0.004673282,0.142460749
0.360139,0.360139,0.765296,0.765296,0.450174,0.450174,0.0900348,0.0900348,0,0.0900348,0.630244,0.630244,0,0.585227,0,0,5287,frame.05287.jpg,0.004129907,0.833669662,0.009603072,0.000301127,0.000871307,0.046289943,0.000985475,0.1041495
0.35,0.35,0.9,0.9,0.8,0.8,0.15,0.05,0,0.95,0.65,0.65,0.15,0.65,0.05,0.05,5288,frame.05288.jpg,0.00525109,0.9272576,0.008523669,0.000612833,0.002671059,0.02926098,0.000644132,0.025778657
0.35,0.35,0.9,0.9,0.8,0.8,0.15,0.05,0,0.95,0.65,0.65,0.15,0.65,0.05,0.05,5289,frame.05289.jpg,0.00525109,0.9272576,0.008523669,0.000612833,0.002671059,0.02926098,0.000644132,0.025778657
0.283698,0.283698,0.729508,0.729508,0.648452,0.648452,0.121585,0.0405282,0,0.770037,0.526867,0.526867,0.121585,0.526867,0.0405282,0.0405282,5290,frame.05290.jpg,0.011319507,0.7356369,0.024942787,0.002038628,0.008216054,0.186020315,0.006047097,0.025778722
1,1,0.15,0.15,0.2,0.2,0.15,0.05,0.05,0.9,0.45,0.45,1,0.25,0.05,0.05,5291,frame.05291.jpg,0.118048355,0.8106539,0.008115646,0.00062358,0.001180025,0.030433053,0.011428438,0.019516999
1,1,0.15,0.15,0.2,0.2,0.15,0.05,0.05,0.9,0.45,0.45,1,0.25,0.05,0.05,5292,frame.05292.jpg,0.118048355,0.8106539,0.008115646,0.00062358,0.001180025,0.030433053,0.011428438,0.019516999
0.545642,0.545642,0.64485,0.64485,0.793661,0.793661,0.148812,0.892869,0.992077,0.148812,0.496038,0.496038,0.0496038,0.198415,0.0496038,0.0496038,5293,frame.05293.jpg,0.006237405,0.782408535,0.03115908,0.000448058,0.001103136,0.000745833,4.03E-05,0.177857608
0.55,0.55,0.65,0.65,0.8,0.8,0.15,0.9,1,0.15,0.5,0.5,0.05,0.2,0.05,0.05,5294,frame.05294.jpg,0.008592996,0.761733055,0.03253396,0.000399321,0.000634253,0.000981271,4.53E-05,0.195079818
0.460745,0.460745,0.540155,0.540155,0.677107,0.677107,0.125266,0.748522,0.831008,0.125881,0.420424,0.420424,0.0427805,0.177887,0.0941663,0.0941663,5295,frame.05295.jpg,0.002890582,0.7789701,0.031613614,0.000216778,0.000853277,0.000915454,3.03E-05,0.184509918
0.3,0.3,0,0,1,1,0.05,0.05,0,0.1,0.4,0.4,0.1,0.95,0,0,5296,frame.05296.jpg,0.080832876,0.643719733,0.010312538,0.004462321,0.007576894,0.188716352,0.048181605,0.016197695
0.3,0.3,0,0,1,1,0.05,0.05,0,0.1,0.4,0.4,0.1,0.95,0,0,5297,frame.05297.jpg,0.080832876,0.643719733,0.010312538,0.004462321,0.007576894,0.188716352,0.048181605,0.016197695
0.255379,0.255379,0,0,0.851262,0.851262,0.0425631,0.0425631,0,0.0851262,0.340505,0.340505,0.0851262,0.808699,0,0,5298,frame.05298.jpg,0.035173506,0.7465326,0.012491366,0.003162082,0.009007976,0.1435556,0.017903382,0.032173455
0.35,0.35,0.2,0.2,0.6,0.6,0.1,0.1,0.95,0.1,0.05,0.05,0.05,0.2,0.9,0.9,5299,frame.05299.jpg,0.009552122,0.8332415,0.024989678,0.00033174,0.000740788,0.000781241,4.56E-05,0.130317286
0.35,0.35,0.2,0.2,0.6,0.6,0.1,0.1,0.95,0.1,0.05,0.05,0.05,0.2,0.9,0.9,5300,frame.05300.jpg,0.009552122,0.8332415,0.024989678,0.00033174,0.000740788,0.000781241,4.56E-05,0.130317286
0.330534,0.330534,0.188877,0.188877,0.56663,0.56663,0.0944383,0.0944383,0.897163,0.0944383,0.0472191,0.0472191,0.0472191,0.188877,0.849944,0.849944,5301,frame.05301.jpg,0.020926578,0.8745253,0.02370193,0.000446335,0.001049674,0.000737712,7.09E-05,0.07854156
0.25,0.25,1,1,0.45,0.45,0.15,0.05,0.1,0,0.3,0.3,0.1,0.2,0.85,0.85,5302,frame.05302.jpg,0.019740405,0.8501408,0.029930063,0.001008798,0.00279947,0.003290965,0.000253304,0.0928362
0.25,0.25,1,1,0.45,0.45,0.15,0.05,0.1,0,0.3,0.3,0.1,0.2,0.85,0.85,5303,frame.05303.jpg,0.019740405,0.8501408,0.029930063,0.001008798,0.00279947,0.003290965,0.000253304,0.0928362
0.237002,0.237002,0.94801,0.94801,0.426604,0.426604,0.142201,0.0474005,0.094801,0,0.284403,0.284403,0.094801,0.189602,0.805808,0.805808,5304,frame.05304.jpg,0.009101661,0.792274952,0.0211439,0.000620222,0.000875364,0.004754395,0.000153502,0.171075985
0.4,0.4,1,1,0.2,0.2,0.85,0.05,0.1,0.15,0.45,0.45,0.1,0.55,0.9,0.9,5305,frame.05305.jpg,0.012633989,0.847494,0.012696072,0.000705652,0.000865649,0.002515099,0.000127485,0.12296205
0.4,0.4,1,1,0.2,0.2,0.85,0.05,0.1,0.15,0.45,0.45,0.1,0.55,0.9,0.9,5306,frame.05306.jpg,0.012633989,0.847494,0.012696072,0.000705652,0.000865649,0.002515099,0.000127485,0.12296205
0.386328,0.386328,0.96582,0.96582,0.193164,0.193164,0.820947,0.048291,0.096582,0.144873,0.434619,0.434619,0.096582,0.531201,0.869238,0.869238,5307,frame.05307.jpg,0.014562817,0.8735121,0.014124435,0.000629209,0.000643158,0.00189355,0.000118045,0.09451671
0.247316,0.247316,0.79141,0.79141,0.79141,0.79141,0.148389,0.890336,0,0.989262,0.692484,0.692484,0.840873,0.395705,0,0,5308,frame.05308.jpg,0.003919386,0.8819415,0.010839363,0.000590004,0.002435697,0.06156703,0.000986662,0.03772033
0.25,0.25,0.8,0.8,0.8,0.8,0.15,0.9,0,1,0.7,0.7,0.85,0.4,0,0,5309,frame.05309.jpg,0.005010434,0.9079527,0.012607189,0.000691922,0.002691056,0.03670856,0.000711898,0.033626225
0.249851,0.249851,0.799524,0.799524,0.799524,0.799524,0.149911,0.899465,0,0.999405,0.699584,0.699584,0.849495,0.399762,0,0,5310,frame.05310.jpg,0.005637333,0.854339,0.016221475,0.001118047,0.004363603,0.07294573,0.001229086,0.044145744
0.906072,0.906072,0.724857,0.724857,0.181214,0.181214,0.0906072,0.860768,0.0906072,0.0453036,0.543643,0.543643,0.0453036,0.906072,0,0,5311,frame.05311.jpg,0.011736954,0.909404,0.007927705,0.000313621,0.000936006,0.003884003,0.000396072,0.065401636
1,1,0.8,0.8,0.2,0.2,0.1,0.95,0.1,0.05,0.6,0.6,0.05,1,0,0,5312,frame.05312.jpg,0.009732841,0.908045352,0.007299899,0.000325392,0.001179764,0.00201384,0.000184821,0.07121809
1,1,0.8,0.8,0.2,0.2,0.1,0.95,0.1,0.05,0.6,0.6,0.05,1,0,0,5313,frame.05313.jpg,0.009732841,0.908045352,0.007299899,0.000325392,0.001179764,0.00201384,0.000184821,0.07121809
0.134107,0.134107,0.536429,0.536429,0.849345,0.849345,0.0894048,0.0894048,0.134107,0.849345,0.581131,0.581131,0.75994,0,0.804643,0.804643,5314,frame.05314.jpg,0.03128507,0.90640384,0.027196186,0.00225715,0.010583032,0.002791816,0.000447711,0.019035185
0.15,0.15,0.6,0.6,0.95,0.95,0.1,0.1,0.15,0.95,0.65,0.65,0.85,0,0.9,0.9,5315,frame.05315.jpg,0.043271147,0.8578725,0.044991996,0.004456179,0.026317561,0.003324496,0.000528263,0.019237855
0.15,0.15,0.6,0.6,0.95,0.95,0.1,0.1,0.15,0.95,0.65,0.65,0.85,0,0.9,0.9,5316,frame.05316.jpg,0.043271147,0.8578725,0.044991996,0.004456179,0.026317561,0.003324496,0.000528263,0.019237855
0.0453562,0.0453562,0.72153,0.72153,0.812358,0.812358,0.0902491,0.0452404,0.0453562,0.092218,0.0915231,0.0915231,0.902144,0.900175,0.0020847,0.0020847,5317,frame.05317.jpg,0.017826287,0.734852135,0.010226111,0.004060476,0.017484764,0.17491135,0.015331093,0.025307816
0.05,0.05,0.8,0.8,0.9,0.9,0.1,0.05,0.05,0.1,0.1,0.1,1,1,0,0,5318,frame.05318.jpg,0.014464529,0.7053154,0.01553147,0.005614503,0.0225583,0.187642738,0.009651705,0.03922133
0.05,0.05,0.8,0.8,0.9,0.9,0.1,0.05,0.05,0.1,0.1,0.1,1,1,0,0,5319,frame.05319.jpg,0.014464529,0.7053154,0.01553147,0.005614503,0.0225583,0.187642738,0.009651705,0.03922133
0.137757,0.137757,0,0,0.734706,0.734706,0.137757,0.0918382,0.137757,0,0.734706,0.734706,0.918382,0.275515,0.0918382,0.0918382,5320,frame.05320.jpg,0.001746603,0.7858629,0.007741597,0.000155344,0.000682427,0.007276255,0.000136008,0.196398854
0.15,0.15,0,0,0.8,0.8,0.15,0.1,0.15,0,0.8,0.8,1,0.3,0.1,0.1,5321,frame.05321.jpg,0.004396595,0.7246759,0.017237103,0.000937128,0.002997148,0.03069056,0.000656471,0.218409091
0.15,0.15,0,0,0.8,0.8,0.15,0.1,0.15,0,0.8,0.8,1,0.3,0.1,0.1,5322,frame.05322.jpg,0.004396595,0.7246759,0.017237103,0.000937128,0.002997148,0.03069056,0.000656471,0.218409091
0.258763,0.258763,0.172147,0.172147,0.605407,0.605407,0.000542298,0.0433983,0.0866158,0.0430367,0.00289225,0.00289225,0.0896888,0.345379,0.0433983,0.0433983,5323,frame.05323.jpg,0.009654192,0.8933443,0.01157252,0.00122283,0.003641788,0.009832256,0.000886949,0.06984516
